id;data_de_criacao;flag;lat;long
9423;2016-03-04;ANG874044996;8.0444037;-35.0001256
20730;2016-03-05;NAD1395035285;8.0444037;-35.0001256
20746;2016-03-06;MAR354865737;8.0444037;-35.0001256
20791;2016-03-07;LIL471622210;8.0444037;-35.0001256
20839;2016-03-08;CLA626538245;8.0444037;-35.0001256
20854;2016-03-09;JOS122788782;8.0444037;-35.0001256
20870;2016-03-09;JOS122896630;8.0444037;-35.0001256
20897;2016-03-09;MAR1832412366;8.0444037;-35.0001256
20911;2016-03-09;MAR1832484204;8.0444037;-35.0001256
20920;2016-03-09;MAR1832520207;8.0444037;-35.0001256
20934;2016-03-10;EVI1942336334;8.0444037;-35.0001256
20961;2016-03-10;DEI1190507062;8.0444037;-35.0001256
20974;2016-03-11;ALE1094145760;8.0444037;-35.0001256
21003;2016-03-11;ALE165913470;8.0444037;-35.0001256
21016;2016-03-11;ALE166093084;8.0444037;-35.0001256
21028;2016-03-11;ALE163649533;8.0444037;-35.0001256
21040;2016-03-11;ALE1123218537;8.0444037;-35.0001256
21051;2016-03-11;MAR1878196413;8.0444037;-35.0001256
21063;2016-03-11;IRA1877046464;8.0444037;-35.0001256
21075;2016-03-11;MAR590286142;8.0444037;-35.0001256
21090;2016-03-10;CLA1182430553;8.0444037;-35.0001256
21100;2016-03-11;CLA1008226230;8.0444037;-35.0001256
21111;2016-03-11;CLA1008298141;8.0444037;-35.0001256
21125;2016-03-12;APA858835663;8.0444037;-35.0001256
21145;2016-03-14;GER562456672;8.0444037;-35.0001256
21157;2016-03-16;ALE107826191;8.0444037;-35.0001256
21170;2016-03-16;ALE103082403;8.0444037;-35.0001256
21182;2016-03-16;ALE1700674536;8.0444037;-35.0001256
21193;2016-03-16;ALE1699560458;8.0444037;-35.0001256
21205;2016-03-16;ALE1696937053;8.0444037;-35.0001256
21228;2016-03-16;ALE1302932605;8.0444037;-35.0001256
21241;2016-03-16;ALE1303867035;8.0444037;-35.0001256
21253;2016-03-16;SEL1305160601;8.0444037;-35.0001256
21264;2016-03-16;MAR14986426;8.0444037;-35.0001256
21275;2016-03-16;MAR14914485;8.0444037;-35.0001256
21287;2016-03-16;ALE859511822;8.0444037;-35.0001256
21299;2016-03-16;ALE857104079;8.0444037;-35.0001256
21311;2016-03-16;ALE2144059284;8.0444037;-35.0001256
21321;2016-03-16;MAT2146344018;8.0444037;-35.0001256
21347;2016-03-17;ALE1292893983;8.0444037;-35.0001256
21362;2016-03-17;ALE1291779974;8.0444037;-35.0001256
21374;2016-03-17;ALE1289372163;8.0444037;-35.0001256
21387;2016-03-17;ALE1288150298;8.0444037;-35.0001256
21399;2016-03-17;ALE1710353614;8.0444037;-35.0001256
21411;2016-03-17;ALE1715277024;8.0444037;-35.0001256
21422;2016-03-21;MAR811778850;-7.372185900000001;-37.1866005
21432;2016-03-21;MAR812030473;-7.372185900000001;-37.1866005
21441;2016-03-16;SEL219884552;-8.8149803;-35.1928191
21450;2016-03-17;SEL219956296;-8.8149803;-35.1928191
21458;2016-03-15;MAR1505279138;-8.8149803;-35.1928191
21466;2016-03-15;MAR1505351017;-8.8149803;-35.1928191
21476;2016-03-16;MAR1505422754;-8.8149803;-35.1928191
21484;2016-03-16;MAR1505494762;-8.8149803;-35.1928191
21494;2016-03-16;MAR1505530571;-8.8149803;-35.1928191
21504;2016-03-16;MAR1506393054;-8.8149803;-35.1928191
21517;2016-03-16;LEN1506572736;-8.8149803;-35.1928191
21530;2016-03-16;LEN1506644783;-8.8149803;-35.1928191
21543;2016-03-16;LEN1506680679;-8.8149803;-35.1928191
21556;2016-03-16;LEN1506716620;-8.8149803;-35.1928191
21569;2016-03-16;LEN1507579011;-8.8149803;-35.1928191
21583;2016-03-16;CIC1507686920;-8.817774;-35.1928565
21597;2016-03-16;CIC1507722860;-8.817774;-35.1928565
21611;2016-03-16;CIC1507830663;-8.817774;-35.1928565
21625;2016-03-16;CIC1507866534;-8.817774;-35.1928565
21639;2016-03-16;CIC1508765024;-8.8149803;-35.1928191
21652;2016-03-16;CIC1508800961;-8.817774;-35.1928565
21666;2016-03-16;CIC1508836899;-8.817774;-35.1928565
21680;2016-03-16;CIC1508872806;-8.817774;-35.1928565
21694;2016-03-16;CIC1509016455;-8.817774;-35.1928565
21702;2016-03-17;MAR1510094732;-8.8149803;-35.1928191
21710;2016-03-17;MAR1510094598;-8.8149803;-35.1928191
21718;2016-03-17;MAR1510130598;-8.8149803;-35.1928191
21726;2016-03-17;MAR1510166607;-8.8149803;-35.1928191
21734;2016-03-17;MAR1510166504;-8.8149803;-35.1928191
21742;2016-03-17;MAR1510202540;-8.8149803;-35.1928191
21750;2016-03-17;MAR1510202414;-8.8149803;-35.1928191
21758;2016-03-17;MAR1510238450;-8.8149803;-35.1928191
21766;2016-03-17;MAR1510238349;-8.8149803;-35.1928191
21773;2016-03-17;MAR1510274352;-8.8149803;-35.1928191
21780;2016-03-17;MAR1510274281;-8.8149803;-35.1928191
21788;2016-03-17;MAR1511172810;-8.8149803;-35.1928191
21796;2016-03-17;MAR1511172709;-8.8149803;-35.1928191
21804;2016-03-17;MAR1511208713;-8.8149803;-35.1928191
21812;2016-03-17;MAR1511208613;-8.8149803;-35.1928191
21820;2016-03-17;MAR1511316591;-8.8149803;-35.1928191
21828;2016-03-17;MAR1511316491;-8.8149803;-35.1928191
21836;2016-03-17;MAR1511352525;-8.8149803;-35.1928191
21847;2016-03-17;SEV1511424366;-8.8149803;-35.1928191
21858;2016-03-16;SEV1511460307;-8.8149803;-35.1928191
21864;2016-03-17;SEV1498004699;-8.8149803;-35.1928191
21870;2016-03-16;SEV1497968657;-8.8149803;-35.1928191
21882;2016-03-16;DOR1497034262;-8.8149803;-35.1928191
21894;2016-03-16;DOR1496926559;-8.8149803;-35.1928191
21905;2016-03-16;DOR1496818610;-8.8149803;-35.1928191
21916;2016-03-16;DOR1496818714;-8.8149803;-35.1928191
21927;2016-03-16;DOR1496782745;-8.8149803;-35.1928191
21940;2016-03-17;DOR1495848478;-8.8149803;-35.1928191
21951;2016-03-17;DOR1495812506;-8.8149803;-35.1928191
21962;2016-03-17;DOR1495776502;-8.8149803;-35.1928191
21973;2016-03-17;DOR1495632759;-8.8149803;-35.1928191
21980;2016-03-16;ERI1494698456;-8.8149803;-35.1928191
21987;2016-03-16;ERI1494662429;-8.8149803;-35.1928191
21994;2016-03-16;ERI1494662554;-8.8149803;-35.1928191
22001;2016-03-16;ERI1494626524;-8.8149803;-35.1928191
22008;2016-03-16;ERI1494590518;-8.8149803;-35.1928191
22015;2016-03-17;ERI1494590617;-8.8149803;-35.1928191
22022;2016-03-17;ERI1494554645;-8.8149803;-35.1928191
22029;2016-03-17;ERI1494554743;-8.8149803;-35.1928191
22036;2016-03-17;ERI1494446806;-8.8149803;-35.1928191
22043;2016-03-17;ERI1494446902;-8.8149803;-35.1928191
22060;2016-03-17;AMA1493512508;-8.8149803;-35.1928191
22068;2016-03-16;AMA1493440632;-8.8149803;-35.1928191
22078;2016-03-16;MAR1493368760;-8.8149803;-35.1928191
22088;2016-03-16;MAR1493296788;-8.8149803;-35.1928191
22097;2016-03-15;SER1493260919;-8.8149803;-35.1928191
22105;2016-03-18;ALC1492362524;-8.8149803;-35.1928191
22113;2016-03-18;ALC1492326551;-8.8149803;-35.1928191
22122;2016-03-18;ALC1492326656;-8.8149803;-35.1928191
22130;2016-03-18;ALC1492290619;-8.8149803;-35.1928191
22138;2016-03-18;ALC1492254611;-8.8149803;-35.1928191
22146;2016-03-18;ALC1492254743;-8.8149803;-35.1928191
22177;2016-03-22;RON1961585745;8.0444037;-35.0001256
22215;2016-03-17;DAN883421473;-8.8149803;-35.1928191
22225;2016-03-17;DAN883529192;-8.8149803;-35.1928191
22235;2016-03-17;DAN883565124;-8.8149803;-35.1928191
22245;2016-03-17;DAN883636965;-8.8149803;-35.1928191
22258;2016-03-17;DAN883672967;-8.8149803;-35.1928191
22268;2016-03-17;DAN882163619;-8.8149803;-35.1928191
22278;2016-03-17;DAN882199518;-8.8149803;-35.1928191
22289;2016-03-17;DAN882235453;-8.8149803;-35.1928191
22298;2016-03-17;DAN882235589;-8.8149803;-35.1928191
22308;2016-03-17;DAN882307295;-8.8149803;-35.1928191
22318;2016-03-17;DAN882307428;-8.8149803;-35.1928191
22325;2016-03-18;ALZ882379274;-8.8149803;-35.1928191
22332;2016-03-18;ALZ882415142;-8.8149803;-35.1928191
22339;2016-03-18;ALZ882415242;-8.8149803;-35.1928191
22346;2016-03-18;ALZ882451110;-8.8149803;-35.1928191
22353;2016-03-18;ALZ882486983;-8.8149803;-35.1928191
22360;2016-03-18;ALZ882487052;-8.8149803;-35.1928191
22367;2016-03-18;ALZ882487144;-8.8149803;-35.1928191
22374;2016-03-18;ALZ880977691;-8.8149803;-35.1928191
22381;2016-03-18;ALZ880977765;-8.8149803;-35.1928191
22390;2016-03-17;ANA881085439;-8.8149803;-35.1928191
22400;2016-03-18;ANA881085603;-8.8149803;-35.1928191
22407;2016-03-18;MAR881265225;-8.8149803;-35.1928191
22414;2016-03-18;MAR881265291;-8.8149803;-35.1928191
22421;2016-03-18;MAR881301130;-8.8149803;-35.1928191
22428;2016-03-18;MAR879791709;-8.8149803;-35.1928191
22435;2016-03-18;MAR879935460;-8.8149803;-35.1928191
22442;2016-03-18;MAR879935621;-8.8149803;-35.1928191
22449;2016-03-18;MAR879971462;-8.8149803;-35.1928191
22456;2016-03-18;MAR880007327;-8.8149803;-35.1928191
22466;2016-03-18;LEN880079199;-8.8149803;-35.1928191
22475;2016-03-17;LEN880079337;-8.8149803;-35.1928191
22482;2016-03-18;EVA878605890;-8.8149803;-35.1928191
22490;2016-03-18;EVA878641753;-8.8149803;-35.1928191
22498;2016-03-18;EVA878641889;-8.8149803;-35.1928191
22505;2016-03-18;EVA878677728;-8.8149803;-35.1928191
22512;2016-03-18;EVA878713602;-8.8149803;-35.1928191
22519;2016-03-18;EVA878713697;-8.8149803;-35.1928191
22526;2016-03-18;EVA878749536;-8.8149803;-35.1928191
22534;2016-03-16;ANA878821540;-8.8149803;-35.1928191
22541;2016-03-16;ANA878857447;-8.8149803;-35.1928191
22549;2016-03-16;ANA878929216;-8.8149803;-35.1928191
22557;2016-03-16;ANA878929349;-8.8149803;-35.1928191
22565;2016-03-16;ANA2118963806;-8.8149803;-35.1928191
22572;2016-03-16;ANA2118927965;-8.8149803;-35.1928191
22579;2016-03-17;ANA2118892062;-8.8149803;-35.1928191
22586;2016-03-17;ANA2118891928;-8.8149803;-35.1928191
22593;2016-03-17;ANA2118855961;-8.8149803;-35.1928191
22600;2016-03-17;ANA2118820119;-8.8149803;-35.1928191
22607;2016-03-17;ANA2118820019;-8.8149803;-35.1928191
22615;2016-03-17;ANA2118784090;-8.8149803;-35.1928191
22623;2016-03-17;ANA2118748245;-8.8149803;-35.1928191
22639;2016-03-16;MON2119898201;-8.8149803;-35.1928191
22648;2016-03-16;RUN2123563840;-8.8149803;-35.1928191
22655;2016-03-16;RUN2123563709;-8.8149803;-35.1928191
22664;2016-03-16;RUN2123527799;-8.8149803;-35.1928191
22673;2016-03-16;RUN2123491896;-8.8149803;-35.1928191
22680;2016-03-16;RUN2123455997;-8.8149803;-35.1928191
22687;2016-03-16;RUN2123420125;-8.8149803;-35.1928191
22694;2016-03-16;RUN2123419996;-8.8149803;-35.1928191
22702;2016-03-17;MAR2124713853;-8.8149803;-35.1928191
22710;2016-03-17;MAR2124713721;-8.8149803;-35.1928191
22718;2016-03-17;MAR2124677857;-8.8149803;-35.1928191
22727;2016-03-17;MAR2124641950;-8.8149803;-35.1928191
22734;2016-03-17;MAR2124605946;-8.8150586;-35.1932209
22743;2016-03-17;MAR2124570072;-8.8150586;-35.1932209
22750;2016-03-17;MAR827495967;-8.8149803;-35.1928191
22758;2016-03-17;MAR827495864;-8.8149803;-35.1928191
22767;2016-03-16;IZA827423989;-8.8149803;-35.1928191
22774;2016-03-16;IZA827388153;-8.8149803;-35.1928191
22782;2016-03-16;IZA827352216;-8.8149803;-35.1928191
22804;2016-03-16;IZA827316118;-8.8149803;-35.1928191
22789;2016-03-16;IZA827316284;-8.8149803;-35.1928191
22797;2016-03-16;IZA827316213;-8.8149803;-35.1928191
22812;2016-03-16;IZA827280217;-8.8149803;-35.1928191
22819;2016-03-16;IZA827244346;-8.8149803;-35.1928191
22826;2016-03-17;IZA828681826;-8.8149803;-35.1928191
22832;2016-03-17;IZA828645915;-8.8149803;-35.1928191
22838;2016-03-17;IZA828645815;-8.8149803;-35.1928191
22844;2016-03-17;IZA828574048;-8.8149803;-35.1928191
22850;2016-03-17;IZA828573982;-8.8149803;-35.1928191
22856;2016-03-17;IZA828573915;-8.8149803;-35.1928191
22862;2016-03-17;IZA828538109;-8.8149803;-35.1928191
22868;2016-03-17;IZA828538005;-8.8149803;-35.1928191
22874;2016-03-17;IZA828502199;-8.8149803;-35.1928191
22880;2016-03-17;IZA828502104;-8.8149803;-35.1928191
22890;2021-03-16;MAR829867709;-8.8149803;-35.1928191
22898;2016-03-16;MAR829831838;-8.8149803;-35.1928191
22906;2016-03-16;MAR829831708;-8.8149803;-35.1928191
22915;2016-03-16;MAR829795866;-8.8149803;-35.1928191
22934;2016-03-16;MAR829723891;-8.8149803;-35.1928191
22949;2016-03-16;MAR829652122;-8.8149803;-35.1928191
22959;2016-03-16;MAR829616221;-8.8149803;-35.1928191
22969;2016-03-16;MAR829616119;-8.8149803;-35.1928191
22977;2016-03-17;MAR829580183;-8.8149803;-35.1928191
22987;2016-03-17;MAR831017731;-8.8149803;-35.1928191
22995;2016-03-17;MAR830981818;-8.8149803;-35.1928191
23003;2016-03-17;MAR830909983;-8.8149803;-35.1928191
23013;2016-03-17;MAR830909818;-8.8149803;-35.1928191
23022;2016-03-17;MAR830838111;-8.8149803;-35.1928191
23030;2016-03-18;MAR830838006;-8.8149803;-35.1928191
23040;2016-03-18;MAR830802166;-8.8149803;-35.1928191
23050;2016-03-18;MAR830766168;-8.8149803;-35.1928191
23058;2016-03-18;MAR830766073;-8.8149803;-35.1928191
23082;2016-03-23;MAR459264292;8.0444037;-35.0001256
23088;2016-03-21;SEL549632520;-8.8149803;-35.1928191
23094;2016-03-21;SEL549632616;-8.8149803;-35.1928191
23100;2016-03-21;SEL549560674;-8.8149803;-35.1928191
23106;2016-03-22;SEL549560744;-8.8149803;-35.1928191
23112;2016-03-22;SEL549524702;-8.8149803;-35.1928191
23118;2016-03-22;SEL549524770;-8.8149803;-35.1928191
23124;2016-03-23;SEL549452863;-8.8149803;-35.1928191
23130;2016-03-23;SEL549452933;-8.8149803;-35.1928191
23137;2016-03-21;LEN547260676;-8.8149803;-35.1928191
23144;2016-03-21;LEN547224671;-8.8149803;-35.1928191
23151;2016-03-21;LEN547188767;-8.8149803;-35.1928191
23158;2016-03-21;LEN547081050;-8.8149803;-35.1928191
23165;2016-03-22;LEN547044988;-8.8149803;-35.1928191
23172;2016-03-22;LEN547045080;-8.8149803;-35.1928191
23179;2016-03-23;LEN547009115;-8.818659499999999;-35.1905647
23186;2016-03-23;LEN547009210;-8.8149803;-35.1928191
23194;2016-03-23;LEN546973175;-8.8149803;-35.1928191
23201;2016-03-23;LEN546973245;-8.8149803;-35.1928191
23208;2016-03-21;MAR545859129;-8.8149803;-35.1928191
23217;2016-03-21;MAR545823129;-8.8149803;-35.1928191
23224;2016-03-21;MAR545823223;-8.8149803;-35.1928191
23231;2016-03-21;MAR545823295;-8.8149803;-35.1928191
23242;2016-03-22;LEN544924833;-8.8149803;-35.1928191
23251;2016-03-22;LEN544888833;-8.8149803;-35.1928191
23306;2016-03-21;MAR961692055;-8.8149803;-35.1928191
23313;2016-03-21;MAR961656184;-8.8149803;-35.1928191
23321;2016-03-21;MAR961620244;-8.8149803;-35.1928191
23328;2016-03-21;MAR961584308;-8.8149803;-35.1928191
23337;2016-03-21;MAR961584175;-8.8149803;-35.1928191
23344;2016-03-21;MAR963093560;-8.8149803;-35.1928191
23351;2016-03-21;MAR963057723;-8.8149803;-35.1928191
23358;2016-03-21;MAR963057661;-8.8149803;-35.1928191
23366;2016-03-21;ANA962985682;-8.8149803;-35.1928191
23374;2016-03-21;ANA962949845;-8.8149803;-35.1928191
23381;2016-03-21;ANA962949781;-8.8149803;-35.1928191
23388;2016-03-21;ANA962913872;-8.8149803;-35.1928191
23395;2016-03-21;ANA2045149517;-8.8149803;-35.1928191
23402;2016-03-21;ANA2045185317;-8.8149803;-35.1928191
23409;2016-03-21;ANA2045185420;-8.8149803;-35.1928191
23417;2016-03-22;ANA2045221288;-8.8149803;-35.1928191
23425;2016-03-22;ANA2045221387;-8.8149803;-35.1928191
23431;2016-03-22;ANA2045257226;-8.8149803;-35.1928191
23437;2016-03-22;ANA2045257291;-8.8149803;-35.1928191
23443;2016-03-22;ANA2045293133;-8.8149803;-35.1928191
23449;2016-03-22;ANA2045293194;-8.8149803;-35.1928191
23455;2016-03-22;ANA2045293263;-8.8149803;-35.1928191
23463;2016-03-21;BEN2045400946;-8.8149803;-35.1928191
23471;2016-03-21;BEN2045401006;-8.8149803;-35.1928191
23479;2016-03-21;BEN2045436883;-8.8149803;-35.1928191
23487;2016-03-21;BEN2045436946;-8.8149803;-35.1928191
23495;2016-03-21;BEN2045472911;-8.8149803;-35.1928191
23502;2016-03-21;ALZ2043999398;-8.8149803;-35.1928191
23510;2016-03-21;ALZ2043999534;-8.8149803;-35.1928191
23517;2016-03-21;ALZ2044035366;-8.8149803;-35.1928191
23525;2016-03-21;ALZ2044035465;-8.8149803;-35.1928191
23533;2016-03-21;ALZ2044071308;-8.8149803;-35.1928191
23540;2016-03-21;ELI2044107344;-8.8149803;-35.1928191
23547;2016-03-21;ELI2044143147;-8.8149803;-35.1928191
23554;2016-03-21;ELI2044143249;-8.8149803;-35.1928191
23562;2016-03-22;ELI2044179118;-8.8149803;-35.1928191
23570;2016-03-22;ELI2044286862;-8.8149803;-35.1928191
23577;2016-03-21;EVA2042813573;-8.8149803;-35.1928191
23584;2016-03-21;EVA2042849444;-8.8149803;-35.1928191
23591;2016-03-21;EVA2042849549;-8.8149803;-35.1928191
23598;2016-03-21;EVA2042885348;-8.8149803;-35.1928191
23611;2016-03-21;CLA2041807212;-8.8149803;-35.1928191
23620;2016-03-21;CLA2041807344;-8.8149803;-35.1928191
23629;2016-03-21;CLA2041843176;-8.8149803;-35.1928191
23638;2016-03-21;CLA2041843313;-8.8149803;-35.1928191
23647;2016-03-21;CLA2041879154;-8.8149803;-35.1928191
23656;2016-03-21;CLA2041879212;-8.8149803;-35.1928191
23665;2016-03-22;CLA2041915084;-8.8149803;-35.1928191
23674;2016-03-22;CLA2040405664;-8.8149803;-35.1928191
23683;2016-03-22;CLA2040405800;-8.8149803;-35.1928191
23692;2016-03-22;CLA2040441638;-8.8149803;-35.1928191
23701;2016-03-22;CLA2040441735;-8.8149803;-35.1928191
23710;2016-03-22;CLA2040477611;-8.8149803;-35.1928191
23719;2016-03-22;CLA2040477705;-8.8149803;-35.1928191
23730;2016-03-21;DAN2040621390;-8.8149803;-35.1928191
23740;2016-03-21;DAN2040657329;-8.8149803;-35.1928191
23750;2016-03-21;DAN2040729265;-8.8149803;-35.1928191
23761;2016-03-21;DAN754867400;-8.8149803;-35.1928191
23771;2016-03-21;DAN754903373;-8.8149803;-35.1928191
23781;2016-03-21;DAN754939279;-8.8149803;-35.1928191
23791;2016-03-22;DAN754975147;-8.8149803;-35.1928191
23801;2016-03-22;DAN755011054;-8.8149803;-35.1928191
23810;2016-03-22;DAN755011150;-8.8149803;-35.1928191
23819;2016-03-22;DAN755047052;-8.8149803;-35.1928191
23828;2016-03-18;DOR755118896;-8.8149803;-35.1928191
23837;2016-03-21;DOR753681414;-8.8149803;-35.1928191
23846;2016-03-21;DOR753717353;-8.8149803;-35.1928191
23855;2016-03-21;DOR752783125;-8.8149803;-35.1928191
23864;2016-03-22;DOR752819021;-8.8149803;-35.1928191
23873;2016-03-22;DOR751309607;-8.8149803;-35.1928191
23882;2016-03-22;DOR751345480;-8.8149803;-35.1928191
23891;2016-03-22;DOR751345571;-8.8149803;-35.1928191
23900;2016-03-22;DOR751381482;-8.8149803;-35.1928191
23911;2016-03-22;DOR751381574;-8.8149803;-35.1928191
23918;2016-03-21;ERI751453455;-8.8149803;-35.1928191
23925;2016-03-21;ERI751489287;-8.8149803;-35.1928191
23932;2016-03-21;ERI751489388;-8.8149803;-35.1928191
23939;2016-03-21;ERI751525225;-8.8149803;-35.1928191
23946;2016-03-21;ERI751561228;-8.8149803;-35.1928191
23954;2016-03-21;ERI751597203;-8.8149803;-35.1928191
23961;2016-03-22;ERI750159650;-8.8149803;-35.1928191
23968;2016-03-22;ERI750195554;-8.8149803;-35.1928191
23975;2016-03-22;ERI750231426;-8.8149803;-35.1928191
23982;2016-03-22;ERI750231562;-8.8149803;-35.1928191
23989;2016-03-22;ERI750339340;-8.8149803;-35.1928191
23996;2016-03-22;ERI750375307;-8.8149803;-35.1928191
24005;2016-03-21;EVE748973639;-8.8149803;-35.1928191
24018;2016-03-29;ALE749009638;8.0444037;-35.0001256
24026;2016-03-21;EVE749189255;-8.8149803;-35.1928191
24035;2016-03-21;EVE749261197;-8.8149803;-35.1928191
24044;2016-03-21;EVE175592745;-8.8149803;-35.1928191
24051;2016-03-21;EVE175556836;-8.8149803;-35.1928191
24058;2016-03-22;EVE175556670;-8.8149803;-35.1928191
24066;2016-03-22;EVE175484799;-8.8149803;-35.1928191
24073;2016-03-22;EVE175413054;-8.8149803;-35.1928191
24080;2016-03-22;EVE175412928;-8.8149803;-35.1928191
24087;2016-03-22;EVE175377093;-8.8149803;-35.1928191
24094;2016-03-22;EVE175341090;-8.8149803;-35.1928191
24101;2016-03-22;EVE175305249;-8.8149803;-35.1928191
24110;2016-03-18;MIC176491140;-8.8149803;-35.1928191
24118;2016-03-21;MIC176491037;-8.8149803;-35.1928191
24126;2016-03-22;MIC177964586;-8.8149803;-35.1928191
24134;2016-03-21;AMA177856645;-8.8149803;-35.1928191
24142;2016-03-22;AMA177820776;-8.8149803;-35.1928191
24150;2016-03-22;MAR177712930;-8.8149803;-35.1928191
24158;2016-03-22;MAR177677028;-8.8149803;-35.1928191
24166;2016-03-22;MAR177641058;-8.8149803;-35.1928191
24179;2016-03-21;ELI179078595;-8.8149803;-35.1928191
24185;2016-03-21;ELI179078504;-8.8149803;-35.1928191
24192;2016-03-21;ELI179042660;-8.8149803;-35.1928191
24199;2016-03-22;ELI179042562;-8.8149803;-35.1928191
24212;2016-03-22;ELI178970818;-8.8149803;-35.1928191
24219;2016-03-23;SER181522315;-8.8149803;-35.1928191
24226;2016-03-21;VIL181450373;-8.8137949;-35.2038871
24233;2016-03-21;VIL181414542;-8.8137949;-35.2038871
24240;2016-03-21;VIL181414467;-8.8137949;-35.2038871
24247;2016-03-21;VIL181378632;-8.8137949;-35.2038871
24254;2016-03-23;VIL181378505;-8.8149803;-35.1928191
24261;2016-03-23;VIL181342662;-8.8149803;-35.1928191
24268;2016-03-23;VIL181342561;-8.8149803;-35.1928191
24275;2016-03-23;VIL181306694;-8.8149803;-35.1928191
24283;2016-03-22;GIL181198882;-8.8149803;-35.1928191
24290;2016-03-22;GIL181198786;-8.8149803;-35.1928191
24297;2016-03-23;GIL1467060711;-8.8149803;-35.1928191
24304;2016-03-23;GIL1467060585;-8.8149803;-35.1928191
24312;2016-03-18;MAR1466809092;-8.8149803;-35.1928191
24320;2016-03-18;MAR1466809019;-8.8149803;-35.1928191
24328;2016-03-21;MAR1466773121;-8.8149803;-35.1928191
24336;2016-03-23;MAR1466737243;-8.8149803;-35.1928191
24348;2016-03-16;MON1468066814;-8.8149803;-35.1928191
24361;2016-03-16;MIC1797121722;-8.8149803;-35.1928191
24371;2016-03-17;CLA1795648306;-8.8149803;-35.1928191
24381;2016-03-17;CLA1795684309;-8.8149803;-35.1928191
24391;2016-03-17;CLA1795684179;-8.8149803;-35.1928191
24400;2016-03-17;CLA1795720185;-8.8149803;-35.1928191
24409;2016-03-17;CLA1795756220;-8.8149803;-35.1928191
24418;2016-03-17;CLA1795756119;-8.8149803;-35.1928191
24427;2016-03-17;CLA1795792127;-8.8149803;-35.1928191
24436;2016-03-17;CLA1795792028;-8.8149803;-35.1928191
24444;2016-03-16;MAR1795864029;-8.8149803;-35.1928191
24451;2016-03-16;MAR1795863926;-8.8149803;-35.1928191
24458;2016-03-16;MAR1795899968;-8.8149803;-35.1928191
24466;2016-03-17;MAR1795899832;-8.8149803;-35.1928191
24474;2016-03-17;MAR1795935808;-7.5065835;-35.3167667
24481;2016-03-15;EDJ1794462392;-8.8149803;-35.1928191
24488;2016-03-15;EDJ1794498424;-8.8149803;-35.1928191
24497;2016-03-15;EDJ1794498292;-8.8149803;-35.1928191
24506;2016-03-16;IVA1794606070;-8.8149803;-35.1928191
24515;2016-03-17;IVA1794642106;-8.8149803;-35.1928191
24522;2016-03-16;JOA1794785920;-8.8149803;-35.1928191
24530;2016-03-16;JOA1794785784;-8.8149803;-35.1928191
24537;2016-03-16;JOA1203107334;-8.8149803;-35.1928191
24544;2016-03-16;JOA1203071298;-8.8149803;-35.1928191
24551;2016-03-16;JOA1203071394;-8.8149803;-35.1928191
24558;2016-03-16;JOA1203035357;-8.8149803;-35.1928191
24565;2016-03-17;JOA1203035398;-8.8149803;-35.1928191
24572;2016-03-17;JOA1203035490;-8.8149803;-35.1928191
24579;2016-03-17;JOA1202999424;-8.8149803;-35.1928191
24586;2016-03-17;JOA1202999559;-8.8149803;-35.1928191
24593;2016-03-17;JOA1202963516;-8.8149803;-35.1928191
24600;2016-03-17;JOA1202783931;-8.8149803;-35.1928191
24607;2016-03-16;GIL1204257382;-8.8149803;-35.1928191
24617;2016-03-17;GIL1204221414;-8.8149803;-35.1928191
24624;2016-03-17;GIL1204185376;-8.8149803;-35.1928191
24631;2016-03-17;GIL1204149476;-8.8149803;-35.1928191
24638;2016-03-17;GIL1204149577;-8.8149803;-35.1928191
24645;2016-03-17;GIL1204113542;-8.8149803;-35.1928191
24653;2016-03-17;GIL1204077566;-8.8149803;-35.1928191
24661;2016-03-17;GIL1204041692;-8.8149803;-35.1928191
24669;2016-03-17;GIL1204041762;-8.8149803;-35.1928191
24676;2016-03-17;GIL1204005697;-8.8149803;-35.1928191
24691;2016-03-16;VIL1205479106;-8.8149803;-35.1928191
24698;2016-03-16;VIL1205443239;-8.8149803;-35.1928191
24705;2016-03-17;VIL1205407201;-8.8149803;-35.1928191
24712;2016-03-17;VIL1205407299;-8.8149803;-35.1928191
24719;2016-03-17;VIL1205371330;-8.8149803;-35.1928191
24726;2016-03-17;VIL1205371431;-8.8149803;-35.1928191
24733;2016-03-17;VIL1205335360;-8.8149803;-35.1928191
24740;2016-03-17;VIL1205335431;-8.8149803;-35.1928191
24747;2016-03-17;VIL1205299391;-8.8149803;-35.1928191
24754;2016-03-17;VIL1205299490;-8.8149803;-35.1928191
24765;2016-03-29;MAR87318432;-7.372185900000001;-37.1866005
24775;2016-03-29;MAR87462280;-7.372185900000001;-37.1866005
24785;2016-03-29;MAR86060596;-4.829149999999999;-42.1811841
24795;2016-03-29;MAR85018560;-7.372185900000001;-37.1866005
24802;2016-03-18;ANA1089874165;-8.8149803;-35.1928191
24809;2016-03-23;ANA1090736646;-8.8149803;-35.1928191
24818;2016-03-23;ANA1090772526;-8.8149803;-35.1928191
24826;2016-03-16;CLA1090880337;-8.8149803;-35.1928191
24834;2016-03-16;CLA1090880460;-8.8149803;-35.1928191
24842;2016-03-16;CLA1090916332;-8.8149803;-35.1928191
24850;2016-03-16;CLA1090952244;-8.8149803;-35.1928191
24858;2016-03-16;CLA1090988114;-8.8149803;-35.1928191
